fast_low,slow_low,fast_high,slow_high,vol_lookback,vol_threshold_pct,sortino,trades_yr,penalised
42,140,42,250,100,60.0,0.9282723,1.4661276,0.89894974
50,120,2,100,80,50.0,1.0028139,5.1935706,0.8989425
50,160,22,290,20,70.0,0.9511196,2.6092103,0.8989354
50,120,12,90,60,60.0,0.9600554,3.0565033,0.8989253
50,120,42,280,100,50.0,0.92824024,1.4661276,0.8989177
42,110,42,220,100,70.0,0.93917024,2.0128193,0.89891386
42,140,12,350,40,70.0,0.9401602,2.0625186,0.89890987
50,130,50,330,80,40.0,0.9222653,1.1679322,0.89890665
50,100,12,250,80,70.0,0.943133,2.2116163,0.8989007
42,140,50,170,120,70.0,0.9272272,1.4164283,0.89889866
32,350,50,200,80,50.0,0.92921495,1.5158268,0.89889836
42,100,12,260,60,70.0,0.9500867,2.559511,0.89889646
42,310,50,230,80,70.0,0.9242429,1.2673306,0.8988963
42,290,22,310,120,70.0,0.9202643,1.0685337,0.89889365
32,310,50,180,120,70.0,0.9282106,1.4661276,0.89888805
32,310,22,250,20,50.0,0.941132,2.1122177,0.89888763
50,120,32,210,40,70.0,0.9450972,2.3110147,0.8988769
42,130,22,310,40,60.0,0.94112056,2.1122177,0.89887625
50,320,42,210,120,60.0,0.92620075,1.3667291,0.8988661
50,130,50,200,100,60.0,0.93216276,1.6649246,0.89886427
32,130,50,250,80,70.0,0.9430922,2.2116163,0.8988599
42,130,12,220,120,70.0,0.930169,1.5655261,0.8988584
50,120,2,100,40,50.0,1.0166413,5.88936,0.8988541
42,130,50,210,80,50.0,0.92817116,1.4661276,0.89884865
42,330,12,230,40,50.0,0.9371155,1.9134208,0.89884704
50,300,50,200,80,70.0,0.9281692,1.4661276,0.8988466
42,120,50,290,100,60.0,0.9311371,1.6152253,0.89883256
50,120,2,290,80,60.0,0.958966,3.006804,0.89882994
50,110,22,270,100,70.0,0.9331199,1.7146238,0.89882743
50,120,22,280,120,50.0,0.9311203,1.6152253,0.89881575
42,140,50,230,100,70.0,0.9311002,1.6152253,0.89879566
50,310,42,220,20,50.0,0.94103926,2.1122177,0.89879495
42,110,22,300,100,70.0,0.93606913,1.8637215,0.8987947
50,120,50,330,80,50.0,0.92215276,1.1679322,0.8987941
42,280,12,230,40,40.0,0.9340734,1.764323,0.89878696
42,140,32,320,80,70.0,0.9330793,1.7146238,0.8987868
42,130,12,290,60,70.0,0.9410165,2.1122177,0.8987721
32,310,12,230,20,70.0,0.9439913,2.2613153,0.898765
42,140,32,320,80,40.0,0.92311704,1.2176313,0.8987644
50,110,22,240,120,70.0,0.9350371,1.8140223,0.8987566
42,160,2,310,100,60.0,0.94894886,2.5098116,0.8987526
50,120,22,200,80,70.0,0.93602484,1.8637215,0.8987504
42,110,2,100,60,70.0,0.9817442,4.1498866,0.8987465
32,130,12,230,80,60.0,0.9330372,1.7146238,0.8987447
42,130,32,280,80,60.0,0.93502283,1.8140223,0.8987424
42,120,32,350,60,70.0,0.93999094,2.0625186,0.8987406
42,310,50,210,80,70.0,0.9270672,1.4164283,0.8987386
42,110,50,210,40,70.0,0.94693345,2.4104133,0.8987252
50,120,12,230,80,40.0,0.9330087,1.7146238,0.8987162
42,120,50,150,80,70.0,0.9379722,1.96312,0.8987098
42,300,22,260,60,50.0,0.92703503,1.4164283,0.89870644
42,120,50,180,120,60.0,0.9379565,1.96312,0.89869416
42,100,12,60,80,60.0,0.9747296,3.801992,0.89868975
50,310,50,230,80,70.0,0.92502993,1.3170298,0.8986893
50,300,22,260,80,70.0,0.9260191,1.3667291,0.8986845
32,310,50,190,120,60.0,0.9280024,1.4661276,0.89867985
22,320,12,230,80,60.0,0.9319738,1.6649246,0.8986753
50,300,42,210,120,60.0,0.9250087,1.3170298,0.8986681
42,110,50,310,60,70.0,0.94686764,2.4104133,0.89865935
32,130,22,270,100,70.0,0.930961,1.6152253,0.8986565
42,130,32,320,60,60.0,0.927979,1.4661276,0.8986564
50,320,12,240,20,70.0,0.9399047,2.0625186,0.89865434
50,320,22,310,80,70.0,0.9190266,1.0188345,0.89864993
50,300,42,270,120,60.0,0.9219999,1.1679322,0.8986412
50,350,50,230,120,60.0,0.9209915,1.118233,0.89862686
50,120,42,300,100,60.0,0.92794555,1.4661276,0.898623
42,160,22,260,60,70.0,0.9349027,1.8140223,0.89862233
32,130,50,250,100,60.0,0.9358924,1.8637215,0.898618
50,300,42,220,120,70.0,0.9219763,1.1679322,0.8986177
32,350,12,230,20,40.0,0.9428457,2.2116163,0.89861333
42,290,50,200,80,60.0,0.92495096,1.3170298,0.89861035
50,130,32,330,60,70.0,0.93488765,1.8140223,0.8986072
42,150,50,240,60,70.0,0.9378664,1.96312,0.898604
50,120,12,320,100,70.0,0.93289506,1.7146238,0.8986026
42,130,12,250,120,60.0,0.93686384,1.9134208,0.8985954
42,130,2,100,120,40.0,1.0124017,5.690563,0.8985904
50,290,50,250,80,70.0,0.9199583,1.0685337,0.8985876
50,110,50,250,120,70.0,0.9348624,1.8140223,0.8985819
42,280,12,230,80,60.0,0.9308796,1.6152253,0.89857507
42,130,12,200,40,70.0,0.9497629,2.559511,0.8985727
42,170,22,260,40,70.0,0.9318673,1.6649246,0.8985688
42,140,42,310,100,50.0,0.91993904,1.0685337,0.89856833
32,250,12,230,40,60.0,0.93087155,1.6152253,0.898567
42,120,50,180,80,70.0,0.93882185,2.0128193,0.8985655
42,140,50,240,80,60.0,0.92787665,1.4661276,0.8985541
50,100,42,240,80,70.0,0.9437713,2.2613153,0.89854497
50,310,50,210,80,70.0,0.9278657,1.4661276,0.8985431
50,120,50,200,20,60.0,0.9487278,2.5098116,0.89853156
42,100,50,160,120,70.0,0.9338155,1.764323,0.898529
42,140,32,320,20,70.0,0.9457325,2.360714,0.8985182
32,350,12,250,40,60.0,0.9387729,2.0128193,0.8985165
50,330,22,260,120,60.0,0.9228616,1.2176313,0.89850897
50,100,12,250,80,60.0,0.94273806,2.2116163,0.89850575
42,310,22,300,120,70.0,0.91888165,1.0188345,0.898505
50,110,50,210,100,70.0,0.936772,1.9134208,0.89850354
50,130,42,240,60,70.0,0.94074714,2.1122177,0.8985028
32,110,12,230,40,70.0,0.94172573,2.161917,0.8984874
32,340,50,200,80,60.0,0.92879975,1.5158268,0.8984832
50,110,50,270,60,70.0,0.94469273,2.3110147,0.8984725
50,130,42,200,120,70.0,0.9287835,1.5158268,0.89846694
32,290,42,220,120,60.0,0.9247892,1.3170298,0.89844865
32,120,50,200,60,70.0,0.94566286,2.360714,0.8984486
42,130,50,190,40,70.0,0.93869483,2.0128193,0.89843845
50,120,32,340,60,40.0,0.92179704,1.1679322,0.8984384
50,290,12,60,60,50.0,0.97345877,3.7522926,0.89841294
32,120,32,290,60,70.0,0.9406536,2.1122177,0.89840925
50,120,2,290,120,50.0,0.96052647,3.1062026,0.8984024
50,120,42,250,100,70.0,0.9336873,1.764323,0.8984009
12,250,42,200,120,70.0,0.9326921,1.7146238,0.89839965
42,310,2,300,120,60.0,0.9396493,2.0625186,0.89839894
50,120,50,300,60,40.0,0.9237389,1.2673306,0.89839226
50,120,50,140,40,70.0,0.93367326,1.764323,0.8983868
42,350,50,200,20,50.0,0.946592,2.4104133,0.89838374
50,120,22,290,40,60.0,0.9396338,2.0625186,0.89838344
42,150,42,220,20,70.0,0.9396328,2.0625186,0.8983824
50,290,50,200,80,60.0,0.9257098,1.3667291,0.8983752
42,130,22,250,80,50.0,0.93067855,1.6152253,0.898374
42,130,42,300,100,70.0,0.9316709,1.6649246,0.8983724
42,150,50,210,120,70.0,0.92669153,1.4164283,0.89836293
50,110,2,100,100,70.0,0.97439337,3.801992,0.8983535
32,130,50,210,100,70.0,0.93462425,1.8140223,0.89834386
50,330,22,250,20,50.0,0.9435425,2.2613153,0.89831614
42,120,22,280,60,60.0,0.93757397,1.96312,0.89831156
42,120,2,190,60,70.0,0.9653969,3.3546987,0.8983029
32,350,12,240,40,60.0,0.9365683,1.9134208,0.8982999
50,110,50,240,120,70.0,0.9335861,1.764323,0.8982997
50,100,42,260,80,70.0,0.94250625,2.2116163,0.89827394
42,310,32,250,120,60.0,0.92261624,1.2176313,0.89826363
42,330,12,230,60,60.0,0.9305659,1.6152253,0.89826137
32,350,42,220,20,50.0,0.94646114,2.4104133,0.89825284
32,320,12,230,40,50.0,0.93551284,1.8637215,0.8982384
32,310,22,310,100,70.0,0.92457306,1.3170298,0.89823246
50,320,2,310,120,70.0,0.92954254,1.5655261,0.89823204
42,150,12,250,60,40.0,0.93550044,1.8637215,0.898226
2,300,12,230,20,50.0,0.94742197,2.4601123,0.8982197
42,120,12,60,40,50.0,0.9971035,4.9450746,0.898202
42,120,12,210,100,60.0,0.9394467,2.0625186,0.89819634
42,280,12,60,60,60.0,0.9722476,3.7025933,0.89819574
42,340,12,230,20,60.0,0.950375,2.6092103,0.8981908
50,260,12,230,20,70.0,0.94140285,2.161917,0.8981645
42,100,42,260,120,60.0,0.9404055,2.1122177,0.8981611
42,120,12,230,80,50.0,0.9374144,1.96312,0.898152
12,240,2,310,120,70.0,0.9384069,2.0128193,0.8981505
50,120,22,310,120,40.0,0.93343663,1.764323,0.8981502
50,330,42,210,120,60.0,0.9254782,1.3667291,0.89814365
50,100,42,230,40,70.0,0.9493285,2.559511,0.8981383
42,130,12,310,40,70.0,0.9473363,2.4601123,0.89813405
50,100,2,300,60,70.0,0.9632263,3.2553003,0.8981203
42,100,42,260,120,70.0,0.93340355,1.764323,0.8981171
50,120,32,350,60,70.0,0.93538225,1.8637215,0.8981078
50,120,12,220,120,60.0,0.9343881,1.8140223,0.89810765
42,110,22,270,40,70.0,0.95128036,2.6589093,0.89810216
42,120,50,320,40,70.0,0.94730335,2.4601123,0.8981011
42,140,32,270,120,70.0,0.92344564,1.2673306,0.898099
42,290,12,240,40,50.0,0.92940533,1.5655261,0.89809483
42,140,22,250,20,60.0,0.94231737,2.2116163,0.89808506
12,310,12,230,40,50.0,0.93534917,1.8637215,0.89807475
42,140,50,140,100,70.0,0.92739725,1.4661276,0.8980747
50,100,22,250,60,60.0,0.9373351,1.96312,0.8980727
42,90,32,310,60,70.0,0.949262,2.559511,0.8980718
32,340,12,230,60,60.0,0.93434954,1.8140223,0.89806914
42,100,32,300,60,70.0,0.9462755,2.4104133,0.89806724
50,320,50,230,80,70.0,0.92341083,1.2673306,0.8980642
42,140,32,310,80,40.0,0.92538977,1.3667291,0.8980552
50,120,50,340,100,50.0,0.9194177,1.0685337,0.89804703
50,130,12,250,60,40.0,0.93730336,1.96312,0.89804095
42,130,42,310,60,40.0,0.91941005,1.0685337,0.8980394
50,120,22,250,100,50.0,0.9303407,1.6152253,0.8980362
42,310,50,180,120,70.0,0.9243701,1.3170298,0.8980295
42,110,50,250,100,70.0,0.9372879,1.96312,0.8980255
42,140,2,190,20,70.0,0.9710822,3.6528943,0.8980244
50,100,32,250,120,70.0,0.9323168,1.7146238,0.8980243
42,320,12,230,60,30.0,0.92833996,1.5158268,0.8980234
32,120,22,250,40,70.0,0.9462295,2.4104133,0.8980212
42,120,22,240,120,60.0,0.93924713,2.0625186,0.8979968
42,160,50,200,20,70.0,0.93725854,1.96312,0.8979961
42,130,50,280,100,60.0,0.9283079,1.5158268,0.89799136
50,120,22,270,120,50.0,0.9293001,1.5655261,0.8979896
50,310,2,310,100,60.0,0.9432135,2.2613153,0.8979872
50,100,42,220,120,70.0,0.934267,1.8140223,0.89798653
42,120,32,300,100,70.0,0.9352559,1.8637215,0.89798146
50,340,12,230,60,50.0,0.93127793,1.6649246,0.89797944
50,120,42,260,80,60.0,0.93525296,1.8637215,0.89797854
50,150,12,240,60,40.0,0.9342565,1.8140223,0.89797604
42,350,50,230,120,60.0,0.9193332,1.0685337,0.8979625
50,130,22,300,20,70.0,0.9511326,2.6589093,0.8979544
42,140,12,330,100,70.0,0.9322419,1.7146238,0.89794946
32,350,50,200,60,60.0,0.9332347,1.764323,0.89794827
50,270,12,230,40,40.0,0.93522125,1.8637215,0.89794683
50,290,12,250,40,60.0,0.93720543,1.96312,0.897943
50,120,2,90,80,70.0,0.97794473,4.0007887,0.89792895
50,100,12,60,80,60.0,0.97595567,3.9013903,0.8979279
50,320,50,210,80,70.0,0.92623514,1.4164283,0.89790654
42,130,22,250,40,60.0,0.9351793,1.8637215,0.8979049
50,140,22,250,40,70.0,0.9421359,2.2116163,0.89790356
50,310,50,200,20,50.0,0.9421329,2.2116163,0.8979006
42,140,42,160,80,70.0,0.9292086,1.5655261,0.897898
50,320,12,240,60,60.0,0.9311797,1.6649246,0.8978812
50,120,42,220,20,60.0,0.9460852,2.4104133,0.897877
42,130,12,280,40,70.0,0.94707406,2.4601123,0.8978718
42,130,2,90,120,40.0,1.0176454,5.9887586,0.8978701
42,100,42,180,120,70.0,0.93613553,1.9134208,0.8978671
32,310,22,260,60,60.0,0.92717874,1.4661276,0.8978562
50,330,12,250,20,50.0,0.9530131,2.758308,0.89784694
50,120,2,200,40,60.0,0.97089815,3.6528943,0.89784026
22,250,42,220,120,60.0,0.92517066,1.3667291,0.8978361
42,110,22,270,80,70.0,0.9410631,2.161917,0.89782476
50,110,22,260,120,60.0,0.94006115,2.1122177,0.8978168
50,120,32,340,120,50.0,0.92117536,1.1679322,0.8978167
50,100,22,290,100,70.0,0.93607926,1.9134208,0.8978109
42,340,42,220,20,50.0,0.9440305,2.3110147,0.8978103
32,310,50,190,80,60.0,0.92911524,1.5655261,0.89780474
42,90,32,280,60,70.0,0.94998664,2.6092103,0.8978025
50,100,42,270,80,70.0,0.94203097,2.2116163,0.8977986
32,320,12,230,60,50.0,0.9291081,1.5655261,0.8977975
42,120,50,290,100,70.0,0.93307936,1.764323,0.8977929
42,310,22,260,80,60.0,0.92810553,1.5158268,0.897789
42,140,22,250,120,60.0,0.9300914,1.6152253,0.89778686
42,310,22,310,100,70.0,0.9221332,1.2176313,0.89778054
50,320,12,230,60,30.0,0.9280944,1.5158268,0.89777786
42,130,42,330,40,70.0,0.9400182,2.1122177,0.8977738
50,120,12,260,100,70.0,0.9330538,1.764323,0.8977673
50,110,2,100,60,70.0,0.9827504,4.249285,0.89776474
42,130,50,240,60,60.0,0.9270851,1.4661276,0.89776254
50,130,32,280,80,70.0,0.9340392,1.8140223,0.8977587
42,300,42,220,20,50.0,0.935028,1.8637215,0.89775354
32,320,12,230,60,60.0,0.93005425,1.6152253,0.8977497
42,310,22,260,80,50.0,0.92706865,1.4661276,0.8977461
42,140,22,310,60,40.0,0.9260632,1.4164283,0.89773464
50,120,2,290,100,50.0,0.96383446,3.3049996,0.89773446
50,120,50,300,120,50.0,0.9260578,1.4164283,0.8977292
50,120,42,170,120,70.0,0.92903817,1.5655261,0.8977276
42,100,42,200,120,60.0,0.9409659,2.161917,0.89772755
50,120,50,190,80,50.0,0.9300265,1.6152253,0.89772195
50,140,22,260,60,70.0,0.934,1.8140223,0.89771956
50,100,50,310,40,70.0,0.9498988,2.6092103,0.89771456
42,160,50,240,40,70.0,0.93100387,1.6649246,0.8977054
42,300,50,170,120,60.0,0.925037,1.3667291,0.89770246
32,350,50,230,120,60.0,0.9210583,1.1679322,0.89769965
42,130,32,230,40,70.0,0.94391924,2.3110147,0.897699
42,130,42,290,60,40.0,0.9240382,1.3170298,0.89769757
50,120,22,280,60,50.0,0.93497074,1.8637215,0.89769626
50,110,50,230,120,60.0,0.93794876,2.0128193,0.8976924
42,120,22,300,120,60.0,0.93594736,1.9134208,0.897679
50,290,50,200,100,60.0,0.92103505,1.1679322,0.8976764
50,120,50,330,100,70.0,0.92997783,1.6152253,0.89767337
50,320,50,200,60,50.0,0.92599756,1.4164283,0.897669
32,350,12,240,80,60.0,0.9349364,1.8637215,0.897662
50,100,32,250,80,70.0,0.9418836,2.2116163,0.8976513
42,110,32,280,100,70.0,0.9349152,1.8637215,0.89764076
50,110,42,240,60,70.0,0.9468368,2.4601123,0.89763457
42,130,50,220,60,70.0,0.93987167,2.1122177,0.89762735
50,130,50,240,80,70.0,0.93191373,1.7146238,0.8976213
50,340,50,170,120,60.0,0.92296535,1.2673306,0.8976187
50,100,50,230,120,70.0,0.9338946,1.8140223,0.8976141
42,300,12,230,60,40.0,0.927926,1.5158268,0.8976095
42,120,50,300,80,70.0,0.94184136,2.2116163,0.897609
32,280,12,230,40,60.0,0.93388855,1.8140223,0.8976081
42,310,2,310,100,60.0,0.9428299,2.2613153,0.8976036
42,160,50,200,120,50.0,0.92891043,1.5655261,0.8975999
50,120,32,280,120,50.0,0.92889607,1.5655261,0.8975856
32,140,22,260,60,70.0,0.93883204,2.0625186,0.89758164
42,140,50,320,120,70.0,0.9229243,1.2673306,0.89757764
50,90,22,280,40,70.0,0.95869863,3.0565033,0.8975685
50,350,50,190,120,60.0,0.9239059,1.3170298,0.8975653
42,300,50,200,80,60.0,0.92687905,1.4661276,0.8975565
50,100,50,230,80,70.0,0.94078493,2.161917,0.8975466
50,130,22,250,80,60.0,0.9278596,1.5158268,0.8975431
32,310,42,210,120,70.0,0.9258627,1.4164283,0.8975342
42,130,42,170,120,70.0,0.9278346,1.5158268,0.89751804
50,110,42,260,40,70.0,0.94771284,2.5098116,0.8975166
42,280,2,310,120,70.0,0.93279827,1.764323,0.8975118
42,320,12,230,40,50.0,0.9357765,1.9134208,0.8975081
50,130,2,300,120,70.0,0.9377637,2.0128193,0.8975073
42,130,12,220,100,60.0,0.93377954,1.8140223,0.8974991
42,90,12,60,60,70.0,0.9755267,3.9013903,0.89749885
50,100,42,300,40,70.0,0.9476908,2.5098116,0.89749455
42,290,12,60,60,50.0,0.97153026,3.7025933,0.89747834
50,120,2,300,40,60.0,0.966552,3.4540973,0.8974701
50,100,2,200,40,70.0,0.9715197,3.7025933,0.89746785
32,310,12,230,20,40.0,0.9397034,2.1122177,0.89745903
50,120,22,210,60,60.0,0.93273443,1.764323,0.89744794
50,120,22,280,20,70.0,0.95459145,2.8577063,0.89743733
42,130,12,260,80,60.0,0.9357024,1.9134208,0.897434
50,310,2,300,120,60.0,0.9386696,2.0625186,0.8974192
50,160,22,300,20,70.0,0.9505933,2.6589093,0.8974151
50,130,12,60,60,50.0,0.9794105,4.1001873,0.89740676
42,140,2,200,60,70.0,0.96151465,3.205601,0.89740264
50,150,32,280,60,70.0,0.9346761,1.8637215,0.8974017
42,120,22,310,60,60.0,0.9366617,1.96312,0.89739937
42,310,42,260,120,60.0,0.92274266,1.2673306,0.897396
50,300,12,230,20,40.0,0.94261444,2.2613153,0.8973881
50,310,32,250,120,60.0,0.9217177,1.2176313,0.8973651
42,150,2,310,100,70.0,0.9445791,2.360714,0.89736485
42,140,2,100,40,70.0,0.99228936,4.7462773,0.89736384
12,320,12,230,100,40.0,0.9276764,1.5158268,0.89735985
50,100,42,210,40,70.0,0.94854313,2.559511,0.89735293
42,300,42,200,120,60.0,0.92667073,1.4661276,0.8973482
42,130,32,280,60,40.0,0.92468053,1.3667291,0.8973459
42,120,12,210,100,70.0,0.9375964,2.0128193,0.89734
42,310,42,230,120,60.0,0.9226771,1.2673306,0.8973305
42,140,42,210,20,70.0,0.9385737,2.0625186,0.89732337
50,290,50,200,40,50.0,0.92564887,1.4164283,0.8973203
42,320,42,220,80,70.0,0.9266297,1.4661276,0.8973072
50,320,22,250,20,50.0,0.9425283,2.2613153,0.897302
50,130,32,340,60,70.0,0.933581,1.8140223,0.8973006
50,120,22,320,60,40.0,0.9246324,1.3667291,0.8972978
42,130,42,230,120,60.0,0.9325791,1.764323,0.8972926
50,120,42,270,120,40.0,0.92959255,1.6152253,0.897288
42,310,42,280,120,60.0,0.91965187,1.118233,0.8972872
42,140,42,290,120,70.0,0.92262155,1.2673306,0.897275
50,340,42,200,120,60.0,0.92460215,1.3667291,0.8972676
12,310,12,230,40,60.0,0.9355346,1.9134208,0.8972662
50,160,22,320,40,70.0,0.9335461,1.8140223,0.8972657
50,120,22,260,20,70.0,0.9544185,2.8577063,0.89726436
42,140,12,230,120,70.0,0.9265859,1.4661276,0.8972634
32,120,50,210,120,70.0,0.9315553,1.7146238,0.89726275
42,140,12,60,120,40.0,0.982248,4.249285,0.89726233
22,310,50,200,120,60.0,0.92656887,1.4661276,0.8972463
42,140,50,140,40,70.0,0.9265524,1.4661276,0.89722985
32,320,50,210,120,70.0,0.9225761,1.2673306,0.89722955
50,120,42,50,120,40.0,1.0070426,5.491766,0.8972073
50,150,42,310,100,50.0,0.9185715,1.0685337,0.8972008
42,180,12,240,20,70.0,0.941432,2.2116163,0.8971997
32,330,12,230,20,60.0,0.94838816,2.559511,0.8971979
42,120,42,180,60,70.0,0.94142944,2.2116163,0.8971971
42,100,50,240,120,60.0,0.9384455,2.0625186,0.8971951
42,110,50,200,40,70.0,0.94639564,2.4601123,0.8971934
42,120,42,320,120,70.0,0.9285015,1.5655261,0.897191
42,110,12,250,40,60.0,0.9453941,2.4104133,0.8971858
42,310,22,310,60,60.0,0.9195499,1.118233,0.8971852
42,110,22,270,60,70.0,0.9434039,2.3110147,0.8971836
42,130,50,200,60,40.0,0.9255084,1.4164283,0.8971798
50,100,50,320,60,70.0,0.9443902,2.360714,0.8971759
42,140,50,330,120,50.0,0.918533,1.0685337,0.8971623
50,320,32,280,120,60.0,0.9195166,1.118233,0.897152
42,130,50,200,40,60.0,0.93141407,1.7146238,0.8971216
42,100,2,310,40,70.0,0.9661997,3.4540973,0.89711773
42,340,12,230,60,50.0,0.9284242,1.5655261,0.8971137
42,150,2,310,60,70.0,0.95127904,2.7086086,0.8971069
32,310,12,240,40,50.0,0.93636537,1.96312,0.897103
50,130,32,310,100,50.0,0.9224451,1.2673306,0.8970985
50,120,22,290,20,70.0,0.9542367,2.8577063,0.89708257
50,120,32,320,100,30.0,0.91943616,1.118233,0.89707154
50,130,32,310,60,40.0,0.9224175,1.2673306,0.89707094
42,290,50,200,60,60.0,0.9263928,1.4661276,0.8970703
42,130,22,350,60,70.0,0.93532383,1.9134208,0.8970554
42,140,12,210,80,70.0,0.9353234,1.9134208,0.897055
42,120,12,260,120,70.0,0.9353093,1.9134208,0.8970409
50,120,42,250,120,50.0,0.9283415,1.5655261,0.897031
50,300,50,230,80,70.0,0.92137223,1.2176313,0.8970196
42,140,50,260,120,70.0,0.92334944,1.3170298,0.89700884
50,120,42,280,80,50.0,0.92533493,1.4164283,0.89700633
50,120,42,270,60,40.0,0.9263265,1.4661276,0.89700395
50,120,22,260,120,40.0,0.9352676,1.9134208,0.89699924
42,130,2,90,80,70.0,0.9760105,3.9510896,0.8969887
42,120,2,100,120,40.0,1.0157626,5.9390593,0.89698136
50,120,2,330,60,70.0,0.95015424,2.6589093,0.89697605
50,310,12,230,60,40.0,0.93025064,1.6649246,0.89695215
32,310,12,250,40,60.0,0.93621004,1.96312,0.8969476
42,100,50,260,60,70.0,0.94812936,2.559511,0.89693916
50,320,42,220,20,60.0,0.9431525,2.3110147,0.89693224
50,120,50,310,60,60.0,0.92923087,1.6152253,0.89692634
50,100,42,220,60,70.0,0.9461282,2.4601123,0.896926
42,150,22,280,20,70.0,0.949101,2.6092103,0.89691675
42,350,50,190,120,60.0,0.9222511,1.2673306,0.89690447
50,120,12,240,120,40.0,0.93815196,2.0625186,0.89690155
50,100,42,210,120,70.0,0.93416643,1.8637215,0.896892
50,120,42,290,60,50.0,0.927207,1.5158268,0.8968904
32,300,12,230,60,40.0,0.9281881,1.5655261,0.8968775
50,120,50,190,100,60.0,0.93116814,1.7146238,0.8968757
42,160,12,220,40,70.0,0.9391183,2.1122177,0.89687395
50,120,12,260,60,60.0,0.9440832,2.360714,0.89686894
50,340,12,230,60,60.0,0.9281786,1.5655261,0.8968681
50,300,50,210,80,70.0,0.9241924,1.3667291,0.89685786
42,140,2,350,40,70.0,0.95499885,2.9074056,0.8968507
42,300,50,200,20,50.0,0.9361109,1.96312,0.8968485
42,110,22,280,80,70.0,0.9430679,2.3110147,0.89684767
42,320,22,250,20,50.0,0.94106865,2.2116163,0.89683634
42,120,2,270,40,70.0,0.9708818,3.7025933,0.8968299
50,330,50,200,80,60.0,0.9261524,1.4661276,0.8968299
32,120,42,220,120,60.0,0.9360888,1.96312,0.8968264
42,290,50,200,120,50.0,0.92216915,1.2673306,0.8968225
50,140,12,230,40,60.0,0.9330944,1.8140223,0.8968139
42,300,12,230,100,30.0,0.9271136,1.5158268,0.89679706
42,140,50,240,100,60.0,0.92611927,1.4661276,0.8967967
50,320,12,240,20,60.0,0.94697875,2.5098116,0.8967825
42,120,32,210,120,70.0,0.9300788,1.6649246,0.8967803
12,320,12,230,80,50.0,0.9280864,1.5655261,0.89677584
32,180,12,230,20,70.0,0.94200206,2.2613153,0.8967758
50,120,42,260,100,50.0,0.9260917,1.4661276,0.8967691
50,120,12,230,80,30.0,0.92907304,1.6152253,0.89676857
32,330,50,200,120,60.0,0.92310435,1.3170298,0.89676374
50,110,42,210,80,70.0,0.9399753,2.161917,0.896737
32,300,42,200,120,70.0,0.92506254,1.4164283,0.89673394
42,120,22,250,80,60.0,0.9330104,1.8140223,0.89672995
50,110,42,250,80,70.0,0.9399608,2.161917,0.89672244
42,110,32,280,120,70.0,0.9290229,1.6152253,0.89671844
50,280,12,230,40,60.0,0.93497396,1.9134208,0.8967055
42,310,42,210,120,70.0,0.9220401,1.2673306,0.8966935
42,110,22,260,120,60.0,0.9389374,2.1122177,0.8966931
42,310,12,220,60,60.0,0.9279974,1.5655261,0.8966869
42,100,22,290,100,70.0,0.93395776,1.8637215,0.8966833
50,320,42,200,120,70.0,0.92202926,1.2673306,0.8966826
50,330,50,200,60,60.0,0.9279888,1.5655261,0.89667827
42,120,32,220,40,70.0,0.94786507,2.559511,0.8966748
42,110,42,290,80,70.0,0.9399101,2.161917,0.8966718
12,220,2,310,100,70.0,0.9428912,2.3110147,0.8966709
42,130,2,190,100,60.0,0.96475834,3.404398,0.8966704
42,130,2,270,80,70.0,0.95580924,2.957105,0.8966671
42,130,50,200,120,50.0,0.9309558,1.7146238,0.89666337
42,110,42,270,100,70.0,0.93392915,1.8637215,0.8966547
42,290,12,230,20,40.0,0.94187385,2.2613153,0.8966476
32,350,50,190,120,60.0,0.9239805,1.3667291,0.8966459
50,130,42,240,40,70.0,0.9388895,2.1122177,0.8966452
