trial,fast_low,slow_low,fast_high,slow_high,vol_lookback,vol_threshold_pct,Penalized,Sortino,CAGR,Sharpe,MDD,MDD_Entry,Trades_Yr
1315,45,309,11,229,61,54.40365072952094,0.9822813388148415,1.015215681725328,0.3114399872930891,0.7131036079140062,-0.798701063953684,-0.4364637154120601,1.6467171455243232
1316,49,318,16,238,48,58.0409667377293,0.9859536463844103,1.0209790586860388,0.31521375823684794,0.7171338192638458,-0.7987010639536838,-0.4801099240615486,1.7512706150814232
1317,46,326,14,222,51,59.66237141580007,0.9764835322637988,1.0115089445654273,0.3096176557510646,0.7102478160057636,-0.7987010639536838,-0.38939277682485507,1.7512706150814232
1318,50,296,10,247,65,56.271321415023976,0.9290346147621265,0.970333235237181,0.28918914860423217,0.6825206618467559,-0.7987010639536839,-0.3851148377432507,2.064931023752723
1319,48,333,12,216,46,57.31448061808976,0.9446399254833756,0.988029615349572,0.29852538756883584,0.6954873536064108,-0.8030134709476114,-0.4113374422841196,2.1694844933098225
1320,47,312,13,232,99,52.11129905419532,0.9518355356928652,0.9837243439077806,0.2948672495775273,0.6903745138102793,-0.7987010639536839,-0.4628547140586202,1.5944404107457733
1321,49,320,11,241,49,53.037077434643955,0.9923765780961684,1.029493059788939,0.31862421203206326,0.7223166841886164,-0.7987010639536838,-0.36285490230069295,1.855824084638523
1322,36,339,9,255,57,58.69260435102471,0.9078202785711121,0.9553921072195926,0.28192734307256573,0.6724023398817307,-0.7987010639536839,-0.46963416398886926,2.3785914324240225
1323,26,305,16,227,45,55.28676469692,0.9459602066008083,0.9799400842068657,0.2940124279450338,0.6889825727380737,-0.7987010639536839,-0.4887388868336783,1.6989938803028732
1324,46,327,14,192,76,54.20030160011871,0.8170361944085317,0.8593803495791572,0.2368674254388865,0.6109138358241515,-0.9354536293661011,-0.7111229490712618,2.117207758531273
1325,48,314,8,235,52,56.67565079432768,0.9458651753414115,0.9903003999031789,0.29995262415626844,0.69780777121925,-0.7987010639536839,-0.45084120316369114,2.2217612280883725
1326,48,322,13,224,42,57.75866106258692,0.9979027432978577,1.0360647596861992,0.32214203256170837,0.7270336498124514,-0.7987010639536839,-0.41674957511388167,1.908100819417073
1327,47,310,12,231,54,55.680216791921744,0.985779131149579,1.0197590087556365,0.3137986094595562,0.7158607033447068,-0.7987010639536839,-0.44319811645068474,1.6989938803028732
1328,45,289,11,239,49,54.91468178299201,0.9756739361148177,1.0106993484164462,0.3083660464569129,0.7090025564582462,-0.7987010639536838,-0.4146898271093258,1.7512706150814232
1329,49,332,10,246,47,60.64116413099883,0.9621212461186159,1.0065564706803833,0.30766191722538316,0.7074681828055874,-0.7987010639536839,-0.34966276646217465,2.2217612280883725
1330,47,316,15,218,44,53.13510637992465,0.9902435813541532,1.0294511324380657,0.318849947505752,0.7224040879956897,-0.7987010639536839,-0.43118153267547354,1.960377554195623
1331,46,303,11,235,47,58.59318820084419,1.017822583201347,1.0559845995896884,0.33191639480932933,0.7403064732551008,-0.798701063953684,-0.38582715093042874,1.908100819417073
1332,43,323,13,228,51,56.90643651851248,0.9825878433745153,1.0186587903717148,0.3132463884914727,0.7150210012959315,-0.7987010639536838,-0.3911185378724238,1.8035473498599732
1333,50,318,12,250,62,56.15186673155137,0.9653653867831519,1.0077095419537774,0.308451245285966,0.7081976387997224,-0.7987010639536838,-0.43450749913607445,2.117207758531273
1334,48,325,14,241,59,51.58516453454102,0.9716090457132495,1.003497853928165,0.3061334006167884,0.7053258175494057,-0.7987010639536839,-0.4433613818458422,1.5944404107457733
1335,49,350,10,213,48,59.299604247089796,0.9427987182903266,0.990370546938807,0.3001710301219278,0.6988258594691853,-0.8308965846139881,-0.4321511313976111,2.3785914324240225
1336,48,311,13,224,53,57.63551491356354,0.9790212253845978,1.0140466376862263,0.31072704859238587,0.7118859697306089,-0.7987010639536839,-0.4574279735960569,1.7512706150814232
1337,46,329,9,232,45,54.69565206144756,0.9430413776490706,0.988522136906409,0.2985539019039489,0.6958946270353693,-0.7987010639536839,-0.3871563095931668,2.2740379628669225
1338,49,299,12,237,50,52.44823561619407,0.9946507307784359,1.0265395389933514,0.3169272445509621,0.7202335602951665,-0.7987010639536838,-0.39214906533354466,1.5944404107457733
1339,47,339,15,229,43,54.19504199122396,1.006908324098937,1.0471614098784203,0.32755114763595894,0.7339714699304948,-0.7987010639536838,-0.3684062981615024,2.012654288974173
1340,45,317,11,218,40,53.44388333605511,0.9553427556615873,0.9976869108322128,0.302718966192123,0.701239601930738,-0.803013470947611,-0.36549983911229156,2.117207758531273
1341,47,307,17,243,47,55.70382697538419,0.9356775682708316,0.9707029805724601,0.289753478388163,0.6829239447834948,-0.7987010639536838,-0.5022823430621108,1.7512706150814232
1342,44,322,13,224,49,57.11864864426565,1.0002404766458965,1.038402493034238,0.32322244045981097,0.7284136211827869,-0.7987010639536839,-0.41983506262256376,1.908100819417073
1343,50,332,12,235,51,58.182717121992034,1.0055239405015952,1.0436859568899366,0.3261209578616344,0.7322026375340094,-0.7987010639536839,-0.40936087869410864,1.908100819417073
1344,46,179,10,230,46,56.307683221367064,0.9386693596753609,0.9757858413681314,0.29062580211771594,0.6863380813018096,-0.7987010639536839,-0.4579347536085622,1.855824084638523
1345,48,313,14,248,64,53.7274966525784,0.9876537738010294,1.0184970473203738,0.31360346660117244,0.7151496556897406,-0.798701063953684,-0.4204186660749254,1.5421636759672235
1346,47,244,11,239,54,55.24067881145249,0.9093998833413373,0.9433797609473947,0.27476117838989644,0.6634663917849098,-0.7987010639536839,-0.5561881654322048,1.6989938803028732
1347,49,327,15,222,44,57.44861721104812,0.9853988366735573,1.0246063877574698,0.31658407493894525,0.7194745592943727,-0.7987010639536839,-0.40241165359738995,1.960377554195623
1348,48,320,13,234,48,59.305723277776835,1.031846661871444,1.0700086782597853,0.3393517919663256,0.7496903338546552,-0.7987010639536839,-0.4353046313694512,1.908100819417073
1349,45,320,16,231,41,38.21885370988601,0.9456021384168213,0.9806275507184498,0.29376599529674685,0.6889139507552063,-0.7987010639536838,-0.4658648129197951,1.7512706150814232
1350,47,315,15,243,45,60.70030856061823,0.9760294182233589,1.0131458999161294,0.3107967551732884,0.7114612423418761,-0.798701063953684,-0.3969160181809347,1.855824084638523
1351,48,322,14,226,43,60.85518342258233,0.9806867758482735,1.018848792236615,0.3132799714073793,0.7153476733027827,-0.7987010639536838,-0.4194800507426315,1.908100819417073
1352,49,328,18,88,46,60.085734021246104,0.8587324478848947,0.9209417622713691,0.264557584340555,0.6536645838930425,-0.911452927904759,-0.7549427676611943,3.110465719323722
1353,46,308,14,265,67,61.299432178515424,0.896623120202459,0.9326940671996585,0.2714222301495819,0.6577086022883093,-0.7987010639536838,-0.43568015093573376,1.8035473498599732
1354,48,335,13,330,47,60.13609407145502,0.8947524804660479,0.9245502192898214,0.2679291697181909,0.6515546066983475,-0.8483911464694724,-0.47556703869762573,1.4898869411886735
1355,47,317,15,237,42,60.03583473399137,0.9946294316721004,1.0307003786692999,0.3194467887994634,0.7231046028898936,-0.7987010639536839,-0.41777466135298924,1.8035473498599732
1356,50,324,13,218,45,59.28907810340599,0.9571269540813291,0.9973800398608126,0.30288811681042516,0.7012705994953568,-0.798701063953684,-0.4240681459528014,2.012654288974173
1357,49,311,14,255,48,59.9566115300404,0.9750825343094817,1.0153356200889652,0.3120696067066209,0.7128623150385442,-0.7987010639536839,-0.42321527258655856,2.012654288974173
1358,46,319,16,209,46,59.201803096335915,0.9805784540607726,1.022922609231398,0.3157142569173925,0.7181248454069662,-0.7987010639536838,-0.4004504967747826,2.117207758531273
1359,47,329,13,227,115,59.40082742402191,0.9447142515585203,0.9745119903822937,0.2923343358427293,0.685898308378663,-0.798701063953684,-0.46822679207163165,1.4898869411886735
1360,48,304,29,234,44,52.395111027107696,0.931056505549118,0.9618997790684625,0.2856633307978491,0.6762996710441547,-0.7987010639536839,-0.5153811354653899,1.5421636759672235
1361,45,314,12,242,47,58.88952204628153,0.9845934608041507,1.0217099424969212,0.31499460246672983,0.7172348504012229,-0.7987010639536839,-0.4469235489484428,1.855824084638523
1362,44,324,14,220,48,54.387404962528095,0.9831272106459785,1.020243692338749,0.3142116397141195,0.7163157875363285,-0.8110824989298415,-0.39382375741143527,1.855824084638523
1363,50,342,12,231,39,53.35692326187741,0.978746434552277,1.0158629162450474,0.3117550795038657,0.7132239014886613,-0.798701063953684,-0.40185541738104213,1.855824084638523
1364,47,334,15,246,30,58.44932740952335,0.9548121160478145,0.9982018059140109,0.30284700671900255,0.7009775144345893,-0.7987010639536839,-0.43388650908993176,2.1694844933098225
1365,49,318,16,225,44,52.7287011319814,0.9986253932871288,1.0346963402843283,0.32174179315032436,0.7260073563646303,-0.7987010639536839,-0.4753993094964377,1.8035473498599732
1366,48,310,13,237,49,61.68256428113283,0.9790423590711814,1.020340979546236,0.31379252290804205,0.715743937070101,-0.7987010639536839,-0.43511743828019833,2.064931023752723
1367,47,327,7,230,46,54.687199629642606,0.9325397679597069,0.9811571313037584,0.2951599174673112,0.6917272588788945,-0.798701063953684,-0.4354793652467489,2.4308681672025725
1368,46,302,9,131,43,59.28842242801164,0.7594158786104483,0.8216251929969228,0.21905251337946252,0.5860222749615197,-0.9518582815553391,-0.8319380418939872,3.110465719323722
1369,48,321,11,250,48,51.47792880871622,0.9954998421259057,1.0378439972965312,0.3236612729210626,0.728362833200994,-0.7987010639536839,-0.4093608786941094,2.117207758531273
1370,49,315,14,215,64,53.91040498116077,0.9640577094045956,0.998037587010653,0.3034219610798632,0.7019166365506968,-0.7987010639536839,-0.4155860562068856,1.6989938803028732
1371,46,331,12,240,49,58.503021913117166,0.9766333825880802,1.0137498642808507,0.31069594477568785,0.7118223451433043,-0.7987010639536838,-0.3986318976310893,1.855824084638523
1372,39,296,13,223,41,55.32612760515229,0.9878137558693009,1.0217936334753583,0.31421419512564897,0.7167049692486147,-0.798701063953684,-0.40675721186259484,1.6989938803028732
1373,45,307,11,234,45,54.406505020061836,1.0012546017566657,1.043598756927291,0.32520919931059655,0.7313318142486852,-0.7987010639536838,-0.3967937449813216,2.117207758531273
1374,48,321,22,229,47,39.114716417707115,0.9340998473060254,0.9649431208253698,0.28647529295002827,0.6781292776841834,-0.7987010639536839,-0.47474470507827127,1.5421636759672235
1375,47,313,17,239,50,53.243333785456684,0.9404504462496986,0.9723392544646141,0.2904915649772686,0.6839849208504346,-0.7987010639536839,-0.4955114031742196,1.5944404107457733
1376,50,337,10,221,42,60.68932060729289,0.9450465332543191,0.9884362231205155,0.29849289370067966,0.6960301103721971,-0.7987010639536839,-0.34966276646217487,2.1694844933098225
1377,18,325,15,232,45,55.85136525666773,0.9710647471966639,1.0050446248027214,0.3065613758615593,0.7057155529252789,-0.7987010639536839,-0.46669845790886144,1.6989938803028732
1378,47,317,13,244,69,58.3407418092521,0.969598317980752,1.0056692649779515,0.3072147240498997,0.7066001790732379,-0.7987010639536838,-0.4309722850700266,1.8035473498599732
1379,49,329,12,213,61,51.98660492962981,0.9491832380843093,0.9862997197770798,0.2976218721853554,0.6943388514226158,-0.8001516902471764,-0.38392031772033175,1.855824084638523
1380,48,309,14,200,48,54.95312506444023,0.9472622866532581,0.9916975112150255,0.300089400838748,0.6974781550839776,-0.8039312208648253,-0.4465101565024432,2.2217612280883725
1381,46,323,10,237,50,56.366636674106864,1.0150395675304085,1.0532015839187499,0.3311093644568526,0.7389294074689748,-0.7987010639536839,-0.34362811763575773,1.908100819417073
1382,29,315,11,226,46,59.94691831679052,0.9728327710883241,1.0109947874766656,0.30966179856675846,0.7106164698384507,-0.798701063953684,-0.38380483328369575,1.908100819417073
1383,45,334,8,250,66,53.49996368346902,0.8711339934264963,0.9155692179882637,0.2627017868859385,0.6463964557764215,-0.7987010639536839,-0.42076688325363554,2.2217612280883725
1384,49,300,14,234,43,58.901388609772255,0.9934832657019714,1.0285086780036,0.31797069230663166,0.7215921596156202,-0.7987010639536838,-0.44076432037064295,1.7512706150814232
1385,48,320,5,228,48,57.01921016190502,0.9548451402667159,1.0086901770886223,0.3087166601939477,0.7117801292447671,-0.8067875352062208,-0.3704355497704711,2.692251841095322
1386,46,309,10,221,50,52.48672621277229,0.9606251503569564,0.9998327014408689,0.3039073353532029,0.7031920563037334,-0.7987010639536839,-0.3801273775181081,1.960377554195623
1387,50,327,12,312,46,55.48858421205035,0.8560842101308285,0.896337295910312,0.25418922514203746,0.6335727473964574,-0.8450865521197617,-0.37925536372709434,2.012654288974173
1388,47,315,13,243,44,57.98725138781599,0.9739301913517342,1.0110466730445047,0.3097327512507613,0.7102107993914658,-0.7987010639536838,-0.4187423380294003,1.855824084638523
1389,49,321,12,235,60,54.090357330244494,1.0151472652069573,1.0501726775085858,0.32945696964909743,0.7364803745551288,-0.798701063953684,-0.42913103556226373,1.7512706150814232
1390,48,282,15,65,63,51.22210609513403,0.7346766388803944,0.8042046961358658,0.21168074298862005,0.5752961181198344,-0.9216150405698659,-0.6819460833550174,3.4764028627735715
1391,42,330,9,259,48,56.283463643632615,0.9157617273776374,0.9633335560261178,0.28580844166626695,0.677664179107626,-0.7987010639536839,-0.4624833018173863,2.3785914324240225
1392,44,304,33,227,50,59.37441331570126,0.8689022965921631,0.9028821741982206,0.25579008127657676,0.6355804825450199,-0.8179625590848036,-0.5417200826551483,1.6989938803028732
1393,47,341,11,240,38,57.44403450619898,0.9908006715186007,1.0310537572980842,0.3190570392558889,0.7231136896037815,-0.7987010639536838,-0.3593639254383991,2.012654288974173
1394,46,312,16,219,45,54.88993451571278,1.007067894913076,1.0420933072147045,0.3253405549987969,0.7310035170095434,-0.7987010639536839,-0.42689306294429763,1.7512706150814232
1395,47,324,11,232,47,53.791375312890864,1.0229628039686913,1.0621703550526038,0.335202171497897,0.7444424176712168,-0.7987010639536839,-0.35182509983216714,1.960377554195623
1396,49,335,13,116,43,54.587390133082096,0.8134738353532549,0.8767286844353003,0.24432628781981336,0.6236299612663958,-0.9331375938210779,-0.7626245280409951,3.1627424541022715
1397,48,327,12,225,41,53.975410083100435,0.979365095276299,1.0175271116646405,0.3126835861374404,0.7144383310154677,-0.7987010639536839,-0.41674957511388167,1.908100819417073
1398,45,325,14,210,46,55.453597322100954,0.9564843976674016,0.999874087533598,0.3038504787106586,0.702399153873649,-0.798701063953684,-0.38464180066282094,2.1694844933098225
1399,47,291,11,219,47,40.80220650252753,0.9126556639182466,0.9508176803065881,0.27909049561780863,0.6695049783050255,-0.7987010639536838,-0.5066329822234403,1.908100819417073
1400,31,317,10,229,45,54.466061478462215,0.9665361236011647,1.0057436746850772,0.30666902698585163,0.7065486958977436,-0.7987010639536838,-0.4144147805872277,1.960377554195623
1401,50,306,17,225,91,54.90471447330001,0.925698774292391,0.9554965131161645,0.28153307733298294,0.6719190221182602,-0.798701063953684,-0.5583724539769881,1.4898869411886735
1402,49,332,13,232,42,55.64611457489978,1.0122203950574375,1.048291342054637,0.32809712410953584,0.7348494160964317,-0.798701063953684,-0.41674957511388167,1.8035473498599732
1403,23,343,12,215,44,53.82194516383553,0.9264085800538083,0.9708438046155757,0.28985830571183735,0.6835511075661962,-0.8030134709476112,-0.4481664422655971,2.2217612280883725
1404,46,319,25,223,47,56.371289538521005,0.9788327032096195,1.014903650206819,0.3119935437977204,0.7116649470898726,-0.798701063953684,-0.37136734093148416,1.8035473498599732
1405,48,312,15,230,50,53.796311900651006,1.0089684600408955,1.040857268255811,0.3243797219319553,0.7297748037732078,-0.798701063953684,-0.40171339902725733,1.5944404107457733
1406,47,325,8,235,48,55.32388388128533,0.9597694844049758,1.0042047089667432,0.30675829365048735,0.7070346424647819,-0.798701063953684,-0.4711363705085291,2.2217612280883725
1407,48,337,10,226,51,57.09039467853448,0.9824696120915823,1.0216771631754948,0.31520521415635594,0.7181943466439719,-0.7987010639536839,-0.34362811763575807,1.960377554195623
1408,46,298,14,218,46,58.325296050515924,0.9719202287660843,1.0079911757632838,0.30796487028144814,0.7082537102740382,-0.8130450008373817,-0.42864953847637677,1.8035473498599732
